Date,Headline
2021-11-20,The Croesus of Crypto: How Sam Bankman-Fried built a $22.5 billion fortune without really believing in cryptocurrency 
2021-11-21,"Crypto boom in India: Despite regulatory concerns, over 400 start-ups jump onto crypto ecosystem "
2021-11-21,"First Mover Asia: Bitcoin Continues Drift Below $60K as Investors Eye Shoppers’ Inflation Response, Biden Fed Chair Pick "
2021-11-21,Bitcoin ‘Undermining The Dollar’—Hillary Clinton Issues A Surprise Crypto Warning As El Salvador Helps The Bitcoin Price Suddenly Surge 
2021-11-22,El Salvador plans to create a 'Bitcoin City'—and 5 other crypto updates you should know 
2021-11-22,Crypto start-up MoonPay hits $3.4 billion valuation as bitcoin fever reaches new heights 
2021-11-22,"Mumbai crypto king provided Bitcoins for buying drugs, govt asks crypto exchange to throw him out "
2021-11-23,Crypto market sees red — where you invest next will depend on the kind of crypto investor you are 
2021-11-23,NFL Football Star Odell Beckham Jr Giving Away $1 Million in Bitcoin and Will Take His New Salary in BTC 
2021-11-23,'Govt lists ‘The cryptocurrency and Regulation of the Official Digital Currency Bill 2021' for Winter session 
2021-11-24,"Odell Beckham Jr. to take new salary in Bitcoin, give $1 million of digital currency to fans "
2021-11-24,"Stripe says it's open to accepting crypto for payments, three years after ending bitcoin support "
2021-11-24,"Crypto Initiatives Launch; Bitcoin Upgrade Activated; Reports Address DeFi, Tether; SEC Rejects Bitcoin ETF; DOJ to Sell $56M in Crypto Fraud Proceeds "
2021-11-25,"India might tighten crypto rules instead of imposing an outright ban, crypto exchange boss says "
2021-11-25,New German Chancellor Olaf Scholz Made A Serious Bitcoin And Crypto Warning Ahead Of The Latest Price Surge 
2021-11-25,"This Crypto Made Investors Millionaires: Know About The Dog-based Coin That Turned Rs 1,000 Into Rs 60 lakh "
2021-11-26,Binance CEO Says He and Warren Buffett Use Similar Investment Strategy but Doubts Buffett Has Skills to Keep Crypto Safe 
2021-11-26,"‘Be On Guard’—Black Friday Crypto Price Crash Wipes Billions From Bitcoin, Ethereum, BNB, Solana, Cardano, XRP And Dogecoin "
2021-11-26,"The CoinGeek Pulse Episode 67: Deliberations begin in Satoshi Trial in Florida, FCA seeks digital forensics help, Bitcoin Association joins JCBA "
2021-11-27,"Whales Are Buying Dogecoin, The Meme Crypto Ranks Among The Most Actively Used Smart Contracts - Benzinga "
2021-11-27,"Raoul Pal Details Four Favorite Altcoins After Bitcoin and Ethereum, Outlines ‘Most Important’ Chart in... "
2021-11-27,"Your guide to cryptocurrency: Future of crypto in India, reasons for high demand and how to prevent fraud | Onmanorama "
2021-11-28,"Reserve Rights (RSR), The Sandbox (SAND), Mines of Dalarnia (DAR) Up Over 20%, Top 3 Gainers on Crypto.com "
2021-11-28,"Hedge Fund Manager Anthony Scaramucci Compares Bitcoin to Amazon in the Year 2000, Predicts Strong Q1 for BTC "
2021-11-28,A Tiny Cryptocurrency Called Omicron Is Suddenly Rocketing—Even As The New Covid-19 Variant Tanks The Bitcoin Price And Crypto Markets 
2021-11-29,Cryptocurrency Regulation In Nigeria: Addressing The Regulatory Challenges Of Cryptocurrency In Nigeria. - Technology - Nigeria 
2021-11-29,Cryptocurrency Billionaire Justin Sun Has Bought More Than $100 Million Worth of Art This Year. So What’s He Going to Do With It? 
2021-11-29,"Accelerated Technologies Holding Corporation, (OTC PINK:ATHC), Begins Testing Crypto Currency, Bitcoin, As Means of Mainstream Payment "
2021-11-30,Blockchain.com Becomes the Largest Crypto Company in Latin America with the Acquisition of Argentinian Crypto Powerhouse SeSocio 
2021-11-30,International Hacking Group Members Sentenced for SIM Hijacking Conspiracy That Resulted in the Theft of Millions in Cryptocurrency 
2021-11-30,"""Coinfield Coin"" (CFC) a Unique New Coin offered by a Global Crypto & Fiat Exchange, is Announced by CoinField Exchange for Reduced Crypto Investing & Trading Fees as well as to enhance food Security in Africa "
2021-12-01,NFT Glee Sells Out Bitcoin Bob NFT; Bitcoin Trading Algorithm Inside An NFT Now Has Waiting List And Robust Secondary Market 
2021-12-01,Best Crypto Exchanges In 2021 - List Of The Best Cryptocurrency Exchange And Bitcoin Trading Platforms Online | Buy And Sell Cryptocurrency Online 
2021-12-01,Check out the 9-slide pitch deck that helped crypto-exchange startup 1inch Network land $175 million from investors including Sam Bankman-Fried in a Series B funding round 
2021-12-02,"'It's going to be very obvious that every bank needs to become a crypto bank,' says CEO of bank to nab 1st federal charter for digital assets "
2021-12-02,"Flourish Crypto Adds Support for Ethereum and Expands Compliance Resources with a Blueprint for Approaching Cryptocurrencies, Following Growing Demand from RIAs "
2021-12-02,"BOTS, Inc. Subsidiary TekX Mining and Gaming PC Solutions Adds Testing and Certification on Preowned Imported Bitcoin Miners in North America to Its Mining Repair Business "
2021-12-03,"Bitcoin’s Mysterious Origins at Center of ‘Finding Satoshi,’ New Doc From Director Matthew Miele (EXCLUSIVE) "
2021-12-03,5-Time Pro-Bowl Wide Receiver Jarvis Landry Becomes First NFL Player To Launch Cryptocurrency And NFT Economy 
2021-12-03,Cryptocurrency MobileCoin introduces world's first artist residency to explore digital privacy - San Francisco Business Times 
2021-12-04,"Bitcoin mining community on edge as Kazakhstan rations energy, Elizabeth Warren studies its climate impact "
2021-12-04,WazirX founder Nischal Shetty on involving a community to grow business and emerging trends in crypto exchange 
2021-12-04,"Despite the silicon shortage, graphics card shipments recorded a 25 percent increase this year, raising questions about the impact of scalping and crypto mining "
2021-12-05,Hong Kong's Hang Seng drops nearly 2% as tech shares fall; investors monitor bitcoin volatility 
2021-12-05,"SEC Chairman Gary Gensler Stresses Crypto Markets Are Open to Manipulation, Investors Vulnerable "
2021-12-05,"First Mover Asia: Bitcoin, Altcoins Regain Ground After Early Weekend Spiral; Trading Volume Levels Off After an Intense Saturday "
2021-12-06,New Cryptocurrency Titanape Coin Has the Potential to Become the Next Trending Cryptocurrency Overtaking the Inu 
2021-12-06,"We are seeing ‘10x growth in terms of the number of nonprofits accepting crypto,’ says Alex Wilson of The Giving Block "
2021-12-06,"Charity: water Announces Bitcoin Water Trust Reaches 100 BTC, Thanks To Matching Donation From Cameron And Tyler Winklevoss "
2021-12-07,"Cathie Wood’s $560,000 Bitcoin Call Is Now a 988% Upside Play — Here's How to Take Advantage of the Cryptocurrency's Slide "
2021-12-07,Investview (“INVU”) Reports $2.1 Million Month in Bitcoin Mining Gross Revenue & Announces Operations Updates and a New Product Offering for November 2021 
2021-12-07,"Eggschain, Pioneering Chain of Custody Solution for Fertility Treatments and Other Biospecimens, Officially First Healthcare Biotech on Bitcoin Blockchain "
2021-12-08,Auri Inc Enhances Crypto Footprint with Launch of new corporate website and development of its own Crypto trading app 
2021-12-08,"Financial Firms Plan Decentralized Exchange, Launch Digital Bond; NFTs Launch in Sports, Fashion; Blockchain Tracing Solutions Launch; OCC Clarifies Crypto Guidance for Banks "
2021-12-08,"Life Clips Subsidiary Belfrics Introduces Marketing Campaign Featuring Celebrity Partners Rashi Khanna, Sargun Mehta, Vikrant Massey And Varun Sharma To Promote Cryptocurrency Exchange And Platform "
2021-12-09,Bitcoin’s Biggest Corporate Investor Has Spent Nearly $500 Million Buying Bitcoin As Crypto Markets Lost $700 Billion In Value 
2021-12-09,CCM Announces Investment Challenge Winners Participants Learn the Ins and Outs of Investing in Cryptocurrency and the Metaverse 
2021-12-09,"Crypto Derivatives Maintain Strong Demand, Exec Says - The Street Crypto: Bitcoin and cryptocurrency news, advice, analysis and more "
2021-12-10,"Interest in These Altcoins Primed To Explode As Investors Move Beyond Bitcoin, According to Bitwise CIO Mat... "
2021-12-10,"As Tanking Bitcoin Gives Salvadorans a National Haircut, UK Analytics Firm Sees a Smokescreen for Bigger Financial Troubles "
2021-12-10,"Dogecoin, Shiba Inu drop out of top 10 cryptocurrencies, HUH token in top 20 on Pancakeswap, 1000% increase in 48 hours since launch "
2021-12-11,"Rich Dad Poor Dad's Robert Kiyosaki Insists Depression Is Coming - Predicts 'Gold, Silver, Bitcoin, Real Estate Will Crash Too' "
2021-12-11,New Digital Assets And Cryptocurrency Startups Join Mastercard Start Path Program To Jump Start New Opportunities And Solve Real-World Problems 
2021-12-11,"Vitalik Buterin outlines path to ETH 2.0, Visa launches crypto advisory service, Biden's anti-crypto nominee for Comptroller withdraws: Hodler's Digest, Dec. 5-11 "
2021-12-12,Analyst Expects US to Embrace Crypto With Proper Regulation in 2022 - Sees 'Refreshed' Bitcoin Bull Market 
2021-12-12,"Smart Money Whales Have Accumulated Over $2,664,000,000 Worth of One Altcoin: Crypto Insights Firm Santiment "
2021-12-12,"Own everything but 'bubble assets' tech and crypto, recommends Institutional Investor hall of famer Rich Bernstein "
2021-12-13,"Crypto is becoming more accessible to average investors through ETFs, but is it worth the risk and your money? "
2021-12-13,"Matrix Star Keanu Reeves Owns Crypto, Skeptical of NFTs, Says 'Can We Not Have Metaverse Be Invented by Facebook' "
2021-12-13,"US Financial Services Firms Announce Crypto Initiatives; Crypto Firms Pursue LATAM Market; Products Launch in DAOs, NFTs; Exchange Hacked for $200M "
2021-12-14,‘Much Higher Potential’—Elon Musk Reveals Why He’s Backing Dogecoin Over Bitcoin And Ethereum Amid Huge Crypto Price Crash 
2021-12-14,The World's Largest Corporate Holder of Bitcoin Continues to Back up the Truck — Here Are 3 Simple Ways to Pounce on Crypto's Recent Slide 
2021-12-14,"Portman, Warner, Bipartisan Colleagues Urge Treasury Secretary to Implement Cryptocurrency Provision in Bipartisan Infrastructure Law Effectively "
2021-12-15,"UA Multimedia Announces Launch of Decentralized Exchange (DEX), Targeting Multitrillion-Dollar Cryptocurrency and DeFi Market "
2021-12-15,"The Giving Block Launches First Premium Cryptocurrency Donation Service For High-Net-Worth Individuals, Institutions and Advisors "
2021-12-15,"Cryptocurrency Prices On December 15 2021: Know The Rate Of Bitcoin, Ethereum, Litecoin, Ripple, Dogecoin And Other Cryptocurrencies: "
2021-12-16,"Equity Hedge Fund Founder Launching Crypto Firm - The Street Crypto: Bitcoin and cryptocurrency news, advice, analysis and more "
2021-12-16,"Cryptocurrency Prices On December 16 2021: Know The Rate Of Bitcoin, Ethereum, Litecoin, Ripple, Dogecoin And Other Cryptocurrencies: "
2021-12-16,Stifel's top strategist shares why bitcoin is set to plunge towards $12000 as the Fed prepares to vacuum up liquidity and hike interest rates sooner than expected 
2021-12-17,"The CoinGeek Pulse Episode 70: Streaming channels on Bitcoin, BTC Core developers leave, BitcoinSV.com relaunches "
2021-12-17,"Bitcoin is so 2021. Here's why some institutions are set to bypass the No. 1 crypto and invest in Ethereum, other blockchains next year "
2021-12-17,"Apex IPO goes kaput --potentially over crypto, SPAC ties--leaving close to $1 billion hanging and blood in the water for hungry M&A sharks "
2021-12-18,"Crypto Hedge Fund CEO Zhu Su Outlines Why ‘It’s Hard To Be Too Bearish,’ Says These Three Altcoins Ar... "
2021-12-18,"Top Crypto Analyst Identifies Bitcoin’s Bottom Signal, Predicts This Little-Known Altcoin Will Explode by... "
2021-12-18,"SEC delays spot Bitcoin ETF decisions, Nike throws its hat into Metaverse arena, and a crypto exchange gets hacked: Hodler's Digest, Dec. 12-18 "
2021-12-19,Bitcoin Group SE: Bitcoin Group SE reaches milestone by expanding marketplace offering to include crypto-to-crypto trading 
2021-12-19,"Bitcoin Daily: Travel Company Travala.com Accepts Bitcoin Payments; Bitcoin Value Continues Slide, Down 32% From Record High "
2021-12-19,Mining Bitcoin Is Still Possible And Profitable — Hometown Station | KHTS FM 98.1 & AM 1220 — Santa Clarita Radio - Santa Clarita News 
2021-12-20,Beverly Hills Facial Plastic Surgery Clinic Transitions to Accepting Cryptocurrency for Patient Procedures Beginning January 2022 
2021-12-20,Getting paid in the world's largest cryptocurrency | The Guardian Nigeria News - Nigeria and World News — Business — The Guardian Nigeria News 
2021-12-20,Investmentpitch Media Video Discusses LUXXFOLIO Holdings' Finalization of Order for 500 New Generation Bitcoin Miners with an Anticipated 20% Increase in Hash Rate Upon Delivery - Video Available on Investmentpitch.com 
2021-12-21,"Bitcoin Will ‘Replace The U.S. Dollar’—Jack Dorsey Made A Radical Prediction As The Price Suddenly Surges, Boosting Ethereum "
2021-12-21,"Cryptocurrency Prices On December 21 2021: Know The Rate Of Bitcoin, Ethereum, Litecoin, Ripple, Dogecoin And Other Cryptocurrencies: "
2021-12-21,"Crypto Investment Startup Stacked Raises $35 Million Led by Alameda Research, Mirana Ventures to Build Out Regulated Products for Retail Crypto Investors "
2021-12-22,"Alleged Police extortion of N22m Bitcoin: Activist picks holes in allegation, calls for thorough investigation "
2021-12-22,"Top 3 Price Prediction Bitcoin, Ethereum, Ripple: Crypto markets might pause before the uptrend catches traction "
2021-12-22,"Valkyrie Launches Balance Sheet Opportunities ETF With Exposure to Bitcoin, Targets 'Rising Demand for Crypto Investing in an Easy Way' "
2021-12-23,‘Bitcoin Just Gives Power To New Rich People’—Elon Musk Reveals Why He Supports Dogecoin Over Ethereum Even As Its Price Slides 
2021-12-23,Bitcoin Daily: Paraguay Lawmakers Could Approve Crypto Regulations in 2022; Bitcoin’s ‘1%’ Controls Most of the Cryptocurrency’s Wealth 
2021-12-23,3 Reasons Why A Crypto New Year Should Be Filled With HUH Tokens $4million Worth Burn and Dogecoin Dominating 85% of The Meme Market in 2021. 
2021-12-24,In-Depth| Reining in the Crypto-verse: A deep dive into how cryptocurrencies are being regulated across... 
2021-12-24,Will XRP’s Primary Competitor Outperform Crypto Markets in 2022? Coin Bureau Updates Outlook on Stellar L... 
2021-12-24,These 3 Recently Listed Binance Smart Chain Cryptocurrencies on CoinMarketCap Gained Over 100% In Price Today 
2021-12-25,"Ethereum Whales Loading Up on Several Gaming Altcoins As Top Wallet Executes Massive $45,686,644 Crypto Trade "
2021-12-25,"Stablecoin Economy Jumps 3.5% in 2 Weeks to $167 Billion, Fiat-Pegged Tokens Command Over 60% of Crypto Trades "
2021-12-25,"This Crypto-Christmas Craze: ETH Skyrockets, WhatsApp Crypto Payment System and HUH Token Seen An Estimated 10M+ in Trades Since Launch "
